product_number;product_name;discount_price;price
42096;Porsche 911 RSR;299.0;399.0
42125;Ferrari 488 GTE “AF Corse #51”;144.0;289.0
42141;McLaren Formula 1™ Race Car;974.0;1299.0
80039;The Heavenly Realms;329.0;439.0
42145;Airbus H175 Rescue Helicopter;54.0;109.0
43197;The Ice Castle;711.0;949.0
71395;Super Mario 64™ Question Mark Block;674.0;899.0
42110;Land Rover Defender;974.0;1299.0
76161;1989 Batwing;111.0;149.0
10297;Boutique Hotel;1199.0;1599.0
21332;The Globe;1199.0;0
10274;Ghostbusters™ ECTO-1;103.0;125.0
10306;tbd-Icons-IP-Games-1-2022;1199.0;0
75308;R2-D2™;186.0;249.0
75341;Luke Skywalker’s Landspeeder™;186.0;249.0
21327;Typewriter;1199.0;0
21337;tbd-Ideas-7-2022;1199.0;0
31203;World Map;965.0;1379.0
42130;BMW M 1000 RR;54.0;109.0
76218;tbd-LSH-17-2022;2599.0;0
76240;Batmobile™ Tumbler;2599.0;0
71374;Nintendo Entertainment System™;674.0;899.0
71411;tbd-LEAF-16-2022;261.0;349.0
10255;Assembly Square;1199.0;1599.0
10273;Haunted House;103.0;125.0
21330;Home Alone;1199.0;0
21335;tbd-Ideas-5-2022;1199.0;0
76391;Hogwarts™ Icons - Collectors' Edition;674.0;899.0
42129;App-Controlled 4x4 Mercedes-Benz Zetros Trial Truck;674.0;899.0
10272;Old Trafford - Manchester United;103.0;125.0
10284;Camp Nou – FC Barcelona;1199.0;1599.0
71741;NINJAGO® City Gardens;396.0;529.0
76178;Daily Bugle;111.0;149.0
76215;tbd-LSH-14-2022;2599.0;0
51515;Robot Inventor;186.0;249.0
71040;The Disney Castle;194.0;259.0
10299;Real Madrid – Santiago Bernabéu Stadium;1199.0;1599.0
10303;Loop Coaster;1199.0;0
10305;tbd-Icons-Special-1-2022;1199.0;0
21323;Grand Piano;1199.0;0
75290;Mos Eisley Cantina™;2599.0;0
75309;Republic Gunship™;1349.0;1799.0
42115;Lamborghini Sián FKP 37;144.0;289.0
42143;Ferrari Daytona SP3;54.0;109.0
75978;Diagon Alley™;411.0;549.0
42083;Bugatti Chiron;261.0;349.0
42131;App-Controlled Cat® D11 Bulldozer;144.0;289.0
76405;tbd-HP-10-2022-D2C;2599.0;0
71043;Hogwarts™ Castle;56.0;75.0
10276;Colosseum;103.0;125.0
76210;tbd-LSH-9-2022;2599.0;0
75331;tbd-IP-LSW-13-2022;186.0;249.0
10294;Titanic;1199.0;1599.0
10307;tbd-Icons-World-Buildings-1-2022;374.0;499.0
75192;Millennium Falcon™;336.0;449.0
75252;Imperial Star Destroyer™;411.0;549.0
75313;AT-AT™;186.0;249.0
42114;6x6 Volvo Articulated Hauler;974.0;1299.0
